id,isResult,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,datetime,forecast_w,forecast_d,forecast_l
15327,True,123,Werder Bremen,WER,135,Freiburg,FRE,0,0,0.907057,0.375641,2021-02-13 14:30:00,0.5092,0.3657,0.1251
15328,True,133,VfB Stuttgart,STU,122,Hertha Berlin,HER,1,1,1.3857,0.832358,2021-02-13 14:30:00,0.5077,0.2878,0.2045
15326,True,240,Union Berlin,UNI,124,Schalke 04,SCH,0,0,1.9379,0.335784,2021-02-13 17:30:00,0.8112,0.146,0.0428
15325,True,132,Eintracht Frankfurt,EIN,134,FC Cologne,COL,2,0,2.94491,0.554721,2021-02-14 14:30:00,0.9035,0.0759,0.0206
15324,True,131,Wolfsburg,WOL,130,Borussia M.Gladbach,BMG,0,0,0.641105,0.663321,2021-02-14 17:00:00,0.2911,0.3946,0.3143
15320,True,117,Bayern Munich,BAY,262,Arminia Bielefeld,ARM,3,3,2.29294,1.71797,2021-02-15 19:30:00,0.5175,0.2524,0.2301
15337,True,262,Arminia Bielefeld,ARM,131,Wolfsburg,WOL,0,3,0.319638,1.67634,2021-02-19 19:30:00,0.0341,0.1591,0.8068
15329,True,130,Borussia M.Gladbach,BMG,125,Mainz 05,MAI,1,2,0.659888,0.665514,2021-02-20 14:30:00,0.2903,0.3929,0.3168
15331,True,135,Freiburg,FRE,240,Union Berlin,UNI,0,1,0.836092,1.49682,2021-02-20 14:30:00,0.1747,0.2908,0.5345
15332,True,132,Eintracht Frankfurt,EIN,117,Bayern Munich,BAY,2,1,1.9074,1.5483,2021-02-20 14:30:00,0.4644,0.2559,0.2797
15335,True,134,FC Cologne,COL,133,VfB Stuttgart,STU,0,1,0.650885,0.606729,2021-02-20 14:30:00,0.3128,0.401,0.2862
15334,True,124,Schalke 04,SCH,129,Borussia Dortmund,DOR,0,4,0.830269,1.85349,2021-02-20 17:30:00,0.1083,0.2151,0.6766
15336,True,121,Augsburg,AUG,119,Bayer Leverkusen,LEV,1,1,0.931657,0.397505,2021-02-21 12:30:00,0.5147,0.354,0.1313
15333,True,122,Hertha Berlin,HER,136,RasenBallsport Leipzig,RBL,0,3,0.859063,1.16338,2021-02-21 14:30:00,0.2531,0.3268,0.4201
15330,True,120,Hoffenheim,HOF,123,Werder Bremen,WER,4,0,2.66057,0.109963,2021-02-21 17:00:00,0.951,0.0443,0.0047
15345,True,123,Werder Bremen,WER,132,Eintracht Frankfurt,EIN,2,1,1.10682,1.17887,2021-02-26 19:30:00,0.3282,0.3127,0.3591
15338,True,117,Bayern Munich,BAY,134,FC Cologne,COL,5,1,2.40221,0.985369,2021-02-27 14:30:00,0.7322,0.1762,0.0916
15339,True,129,Borussia Dortmund,DOR,262,Arminia Bielefeld,ARM,3,0,2.50855,0.636679,2021-02-27 14:30:00,0.8372,0.121,0.0418
15342,True,131,Wolfsburg,WOL,122,Hertha Berlin,HER,2,0,0.620957,1.18868,2021-02-27 14:30:00,0.1603,0.3035,0.5362
15346,True,133,VfB Stuttgart,STU,124,Schalke 04,SCH,5,1,2.68633,1.64536,2021-02-27 14:30:00,0.6374,0.2054,0.1572
15340,True,136,RasenBallsport Leipzig,RBL,130,Borussia M.Gladbach,BMG,3,2,1.89119,1.94164,2021-02-27 17:30:00,0.3342,0.2691,0.3967
15343,True,240,Union Berlin,UNI,120,Hoffenheim,HOF,1,1,0.958613,1.53526,2021-02-28 12:30:00,0.1921,0.3111,0.4968
15344,True,125,Mainz 05,MAI,121,Augsburg,AUG,0,1,0.454814,1.27616,2021-02-28 14:30:00,0.1091,0.2776,0.6133
15341,True,119,Bayer Leverkusen,LEV,135,Freiburg,FRE,1,2,1.15987,1.47636,2021-02-28 17:00:00,0.2377,0.3005,0.4618
15348,True,124,Schalke 04,SCH,125,Mainz 05,MAI,0,0,0.414149,0.848925,2021-03-05 19:30:00,0.1731,0.4009,0.426
15347,True,122,Hertha Berlin,HER,121,Augsburg,AUG,2,1,2.68531,0.836158,2021-03-06 14:30:00,0.8474,0.1156,0.037
15352,True,130,Borussia M.Gladbach,BMG,119,Bayer Leverkusen,LEV,0,1,0.544034,1.36843,2021-03-06 14:30:00,0.1151,0.2585,0.6264
15353,True,120,Hoffenheim,HOF,131,Wolfsburg,WOL,2,1,0.989132,1.82597,2021-03-06 14:30:00,0.1592,0.2468,0.594
15354,True,135,Freiburg,FRE,136,RasenBallsport Leipzig,RBL,0,3,0.197373,1.97309,2021-03-06 14:30:00,0.0171,0.1182,0.8647
15355,True,132,Eintracht Frankfurt,EIN,133,VfB Stuttgart,STU,1,1,1.56516,1.15519,2021-03-06 14:30:00,0.4691,0.2809,0.25
15351,True,117,Bayern Munich,BAY,129,Borussia Dortmund,DOR,4,2,2.69537,0.723629,2021-03-06 17:30:00,0.8707,0.1079,0.0214
15349,True,134,FC Cologne,COL,123,Werder Bremen,WER,1,1,1.50386,1.20768,2021-03-07 14:30:00,0.4394,0.2742,0.2864
15350,True,262,Arminia Bielefeld,ARM,240,Union Berlin,UNI,0,0,0.213406,1.49282,2021-03-07 17:00:00,0.0364,0.1986,0.765
15319,True,262,Arminia Bielefeld,ARM,123,Werder Bremen,WER,0,2,2.49186,1.64589,2021-03-10 19:30:00,0.5804,0.2376,0.182
15362,True,121,Augsburg,AUG,130,Borussia M.Gladbach,BMG,3,1,1.14857,2.30606,2021-03-12 19:30:00,0.1299,0.2016,0.6685
15359,True,131,Wolfsburg,WOL,124,Schalke 04,SCH,5,0,2.50491,0.241952,2021-03-13 14:30:00,0.9086,0.0783,0.0131
15360,True,240,Union Berlin,UNI,134,FC Cologne,COL,2,1,2.37875,1.05403,2021-03-13 14:30:00,0.7173,0.1988,0.0839
15361,True,125,Mainz 05,MAI,135,Freiburg,FRE,1,0,1.83812,1.48247,2021-03-13 14:30:00,0.47,0.2908,0.2392
15363,True,123,Werder Bremen,WER,117,Bayern Munich,BAY,1,3,0.76636,3.96745,2021-03-13 14:30:00,0.0071,0.0374,0.9555
15356,True,129,Borussia Dortmund,DOR,122,Hertha Berlin,HER,2,0,1.93335,0.0761441,2021-03-13 17:30:00,0.9016,0.0916,0.0068
15358,True,119,Bayer Leverkusen,LEV,262,Arminia Bielefeld,ARM,1,2,2.37314,2.28117,2021-03-14 12:30:00,0.397,0.2228,0.3802
15357,True,136,RasenBallsport Leipzig,RBL,132,Eintracht Frankfurt,EIN,1,1,1.81298,0.694577,2021-03-14 14:30:00,0.6855,0.2149,0.0996
15364,True,133,VfB Stuttgart,STU,120,Hoffenheim,HOF,2,0,1.03802,0.97511,2021-03-14 17:00:00,0.3687,0.3212,0.3101
15373,True,262,Arminia Bielefeld,ARM,136,RasenBallsport Leipzig,RBL,0,1,0.290363,2.509,2021-03-19 19:30:00,0.0106,0.0714,0.918
15365,True,117,Bayern Munich,BAY,133,VfB Stuttgart,STU,4,0,2.6153,1.12324,2021-03-20 14:30:00,0.7347,0.1641,0.1012
15368,True,132,Eintracht Frankfurt,EIN,240,Union Berlin,UNI,5,2,2.53513,2.9206,2021-03-20 14:30:00,0.3097,0.2283,0.462
15371,True,134,FC Cologne,COL,129,Borussia Dortmund,DOR,2,2,1.32405,1.81107,2021-03-20 14:30:00,0.2225,0.2819,0.4956
15372,True,123,Werder Bremen,WER,131,Wolfsburg,WOL,1,2,1.06983,1.20287,2021-03-20 14:30:00,0.3074,0.3067,0.3859
15370,True,124,Schalke 04,SCH,130,Borussia M.Gladbach,BMG,0,3,0.185724,2.06675,2021-03-20 17:30:00,0.0164,0.1143,0.8693
15366,True,120,Hoffenheim,HOF,125,Mainz 05,MAI,1,2,1.05065,3.20297,2021-03-21 12:30:00,0.0455,0.1069,0.8476
15369,True,122,Hertha Berlin,HER,119,Bayer Leverkusen,LEV,3,0,2.00238,2.00246,2021-03-21 14:30:00,0.3767,0.2533,0.37
15367,True,135,Freiburg,FRE,121,Augsburg,AUG,2,0,2.06607,0.821272,2021-03-21 17:00:00,0.7142,0.1837,0.1021
15374,True,129,Borussia Dortmund,DOR,132,Eintracht Frankfurt,EIN,1,2,2.14799,1.7596,2021-04-03 13:30:00,0.4618,0.2443,0.2939
15377,True,119,Bayer Leverkusen,LEV,124,Schalke 04,SCH,2,1,0.861271,1.05068,2021-04-03 13:30:00,0.2446,0.3788,0.3766
15378,True,131,Wolfsburg,WOL,134,FC Cologne,COL,1,0,0.729338,1.20907,2021-04-03 13:30:00,0.1937,0.3025,0.5038
15380,True,125,Mainz 05,MAI,262,Arminia Bielefeld,ARM,1,1,2.45668,0.376815,2021-04-03 13:30:00,0.8944,0.0836,0.022
15382,True,121,Augsburg,AUG,120,Hoffenheim,HOF,2,1,0.560474,0.754596,2021-04-03 13:30:00,0.2439,0.3866,0.3695
15375,True,136,RasenBallsport Leipzig,RBL,117,Bayern Munich,BAY,0,1,0.486813,0.597457,2021-04-03 16:30:00,0.243,0.4374,0.3196
15376,True,130,Borussia M.Gladbach,BMG,135,Freiburg,FRE,2,1,1.48872,1.96748,2021-04-03 18:30:00,0.2505,0.2437,0.5058
15381,True,133,VfB Stuttgart,STU,123,Werder Bremen,WER,1,0,0.695308,0.362475,2021-04-04 13:30:00,0.3858,0.4398,0.1744
15379,True,240,Union Berlin,UNI,122,Hertha Berlin,HER,1,1,0.801212,0.850228,2021-04-04 16:00:00,0.2563,0.3978,0.3459
15390,True,262,Arminia Bielefeld,ARM,135,Freiburg,FRE,1,0,1.35635,0.4306,2021-04-09 18:30:00,0.6455,0.2556,0.0989
15383,True,117,Bayern Munich,BAY,240,Union Berlin,UNI,1,1,0.809251,0.908459,2021-04-10 13:30:00,0.2763,0.3607,0.363
15385,True,132,Eintracht Frankfurt,EIN,131,Wolfsburg,WOL,4,3,0.748811,1.69595,2021-04-10 13:30:00,0.1294,0.2352,0.6354
15386,True,122,Hertha Berlin,HER,130,Borussia M.Gladbach,BMG,2,2,1.41784,1.24723,2021-04-10 13:30:00,0.3747,0.319,0.3063
15389,True,123,Werder Bremen,WER,136,RasenBallsport Leipzig,RBL,1,4,1.32791,1.68371,2021-04-10 13:30:00,0.2534,0.2896,0.457
15391,True,133,VfB Stuttgart,STU,129,Borussia Dortmund,DOR,2,3,1.51604,1.12634,2021-04-10 16:30:00,0.4758,0.2694,0.2548
15387,True,124,Schalke 04,SCH,121,Augsburg,AUG,1,0,0.858301,1.14952,2021-04-11 13:30:00,0.2424,0.3449,0.4127
15388,True,134,FC Cologne,COL,125,Mainz 05,MAI,2,3,2.49731,1.51737,2021-04-11 16:00:00,0.6043,0.2262,0.1695
15384,True,120,Hoffenheim,HOF,119,Bayer Leverkusen,LEV,0,0,0.0916581,0.32178,2021-04-12 18:30:00,0.0654,0.6665,0.2681
15393,True,136,RasenBallsport Leipzig,RBL,120,Hoffenheim,HOF,0,0,1.43967,0.179248,2021-04-16 18:30:00,0.7531,0.2156,0.0313
15394,True,130,Borussia M.Gladbach,BMG,132,Eintracht Frankfurt,EIN,4,0,2.95451,0.609687,2021-04-17 13:30:00,0.8828,0.0868,0.0304
15396,True,131,Wolfsburg,WOL,117,Bayern Munich,BAY,2,3,1.25011,1.72716,2021-04-17 13:30:00,0.246,0.2746,0.4794
15397,True,135,Freiburg,FRE,124,Schalke 04,SCH,4,0,2.07564,0.716727,2021-04-17 13:30:00,0.7554,0.1847,0.0599
15398,True,240,Union Berlin,UNI,133,VfB Stuttgart,STU,2,1,1.53511,0.790129,2021-04-17 13:30:00,0.5928,0.2713,0.1359
15400,True,121,Augsburg,AUG,262,Arminia Bielefeld,ARM,0,0,0.752755,0.824002,2021-04-17 13:30:00,0.2995,0.3759,0.3246
15395,True,119,Bayer Leverkusen,LEV,134,FC Cologne,COL,3,0,1.98802,0.828829,2021-04-17 16:30:00,0.7268,0.1951,0.0781
15392,True,129,Borussia Dortmund,DOR,123,Werder Bremen,WER,4,1,3.07111,0.973347,2021-04-18 13:30:00,0.8601,0.1018,0.0381
15406,True,134,FC Cologne,COL,136,RasenBallsport Leipzig,RBL,2,1,0.594852,2.01175,2021-04-20 16:30:00,0.0855,0.1902,0.7243
15401,True,117,Bayern Munich,BAY,119,Bayer Leverkusen,LEV,2,0,1.89266,0.540312,2021-04-20 18:30:00,0.7596,0.1807,0.0597
15404,True,132,Eintracht Frankfurt,EIN,121,Augsburg,AUG,2,0,1.16892,1.41189,2021-04-20 18:30:00,0.264,0.3294,0.4066
15408,True,262,Arminia Bielefeld,ARM,124,Schalke 04,SCH,1,0,2.29829,0.252122,2021-04-20 18:30:00,0.9206,0.0688,0.0106
15402,True,129,Borussia Dortmund,DOR,240,Union Berlin,UNI,2,0,6.37227,0.274853,2021-04-21 18:30:00,0.9996,0.0002,0.0002
15403,True,120,Hoffenheim,HOF,130,Borussia M.Gladbach,BMG,3,2,2.31017,0.8843,2021-04-21 18:30:00,0.7393,0.1832,0.0775
15407,True,123,Werder Bremen,WER,125,Mainz 05,MAI,0,1,0.8847,1.38294,2021-04-21 18:30:00,0.2158,0.2762,0.508
15409,True,133,VfB Stuttgart,STU,131,Wolfsburg,WOL,1,3,1.77065,1.70299,2021-04-21 18:30:00,0.3788,0.2901,0.3311
15418,True,121,Augsburg,AUG,134,FC Cologne,COL,2,3,1.84086,1.82475,2021-04-23 18:30:00,0.3715,0.2782,0.3503
15413,True,131,Wolfsburg,WOL,129,Borussia Dortmund,DOR,0,2,1.36199,1.04957,2021-04-24 13:30:00,0.4273,0.2865,0.2862
15414,True,135,Freiburg,FRE,120,Hoffenheim,HOF,1,1,1.31762,1.55721,2021-04-24 13:30:00,0.2903,0.3035,0.4062
15415,True,240,Union Berlin,UNI,123,Werder Bremen,WER,3,1,1.69915,0.44826,2021-04-24 13:30:00,0.728,0.2042,0.0678
15417,True,125,Mainz 05,MAI,117,Bayern Munich,BAY,2,1,1.1149,1.16918,2021-04-24 13:30:00,0.3452,0.3142,0.3406
15412,True,119,Bayer Leverkusen,LEV,132,Eintracht Frankfurt,EIN,3,1,2.08585,1.83222,2021-04-24 16:30:00,0.4455,0.2352,0.3193
15410,True,136,RasenBallsport Leipzig,RBL,133,VfB Stuttgart,STU,2,0,3.71376,0.128485,2021-04-25 13:30:00,0.9854,0.0139,0.0007
15411,True,130,Borussia M.Gladbach,BMG,262,Arminia Bielefeld,ARM,5,0,3.75166,0.594905,2021-04-25 16:00:00,0.9519,0.0402,0.0079
15399,True,125,Mainz 05,MAI,122,Hertha Berlin,HER,1,1,2.8172,1.54384,2021-05-03 18:00:00,0.6934,0.1813,0.1253
15405,True,122,Hertha Berlin,HER,135,Freiburg,FRE,3,0,2.03873,0.850618,2021-05-06 16:30:00,0.6993,0.2011,0.0996
15427,True,133,VfB Stuttgart,STU,121,Augsburg,AUG,2,1,1.62191,2.11055,2021-05-07 18:30:00,0.2586,0.2468,0.4946
15420,True,129,Borussia Dortmund,DOR,136,RasenBallsport Leipzig,RBL,3,2,2.00128,1.50553,2021-05-08 13:30:00,0.4897,0.251,0.2593
15421,True,120,Hoffenheim,HOF,124,Schalke 04,SCH,4,2,1.53696,0.816991,2021-05-08 13:30:00,0.5487,0.2728,0.1785
15422,True,131,Wolfsburg,WOL,240,Union Berlin,UNI,3,0,1.94262,0.577025,2021-05-08 13:30:00,0.7553,0.1801,0.0646
15426,True,123,Werder Bremen,WER,119,Bayer Leverkusen,LEV,0,0,0.552662,1.05171,2021-05-08 13:30:00,0.1784,0.3364,0.4852
15419,True,117,Bayern Munich,BAY,130,Borussia M.Gladbach,BMG,6,0,3.02349,0.806609,2021-05-08 16:30:00,0.8658,0.0969,0.0373
15425,True,134,FC Cologne,COL,135,Freiburg,FRE,1,4,1.72084,2.49672,2021-05-09 11:30:00,0.1742,0.2408,0.585
15423,True,132,Eintracht Frankfurt,EIN,125,Mainz 05,MAI,1,1,0.691369,0.52553,2021-05-09 13:30:00,0.3341,0.414,0.2519
15424,True,122,Hertha Berlin,HER,262,Arminia Bielefeld,ARM,0,0,0.757903,0.501126,2021-05-09 16:00:00,0.392,0.4038,0.2042
15416,True,124,Schalke 04,SCH,122,Hertha Berlin,HER,1,2,1.07359,1.48104,2021-05-12 16:00:00,0.2592,0.2784,0.4624
15429,True,130,Borussia M.Gladbach,BMG,133,VfB Stuttgart,STU,1,2,0.491123,0.532199,2021-05-15 13:30:00,0.2517,0.4702,0.2781
15430,True,119,Bayer Leverkusen,LEV,240,Union Berlin,UNI,1,1,1.56402,1.53974,2021-05-15 13:30:00,0.3592,0.318,0.3228
15431,True,135,Freiburg,FRE,117,Bayern Munich,BAY,2,2,0.964354,2.49234,2021-05-15 13:30:00,0.0759,0.1473,0.7768
15432,True,122,Hertha Berlin,HER,134,FC Cologne,COL,0,0,0.0752744,1.65371,2021-05-15 13:30:00,0.008,0.1181,0.8739
15433,True,124,Schalke 04,SCH,132,Eintracht Frankfurt,EIN,4,3,2.69368,3.0473,2021-05-15 13:30:00,0.3235,0.2226,0.4539
15435,True,121,Augsburg,AUG,123,Werder Bremen,WER,2,0,1.70665,0.602641,2021-05-15 13:30:00,0.6918,0.2105,0.0977
15436,True,262,Arminia Bielefeld,ARM,120,Hoffenheim,HOF,1,1,1.65894,1.57706,2021-05-15 13:30:00,0.3789,0.2639,0.3572
15434,True,125,Mainz 05,MAI,129,Borussia Dortmund,DOR,1,3,1.38457,2.12969,2021-05-16 16:00:00,0.1581,0.2656,0.5763
15428,True,136,RasenBallsport Leipzig,RBL,131,Wolfsburg,WOL,2,2,1.9175,1.07835,2021-05-16 18:30:00,0.596,0.2421,0.1619
15437,True,117,Bayern Munich,BAY,121,Augsburg,AUG,5,2,4.85963,1.73838,2021-05-22 13:30:00,0.9381,0.0448,0.0171
15438,True,129,Borussia Dortmund,DOR,119,Bayer Leverkusen,LEV,3,1,1.62981,1.56956,2021-05-22 13:30:00,0.3609,0.3123,0.3268
15439,True,120,Hoffenheim,HOF,122,Hertha Berlin,HER,2,1,1.90885,1.60949,2021-05-22 13:30:00,0.4313,0.2545,0.3142
15440,True,131,Wolfsburg,WOL,125,Mainz 05,MAI,2,3,1.30713,1.57286,2021-05-22 13:30:00,0.2954,0.2632,0.4414
15441,True,132,Eintracht Frankfurt,EIN,135,Freiburg,FRE,3,1,2.30602,0.525229,2021-05-22 13:30:00,0.8321,0.1303,0.0376
15442,True,240,Union Berlin,UNI,136,RasenBallsport Leipzig,RBL,2,1,1.05622,2.4444,2021-05-22 13:30:00,0.1083,0.1809,0.7108
15443,True,134,FC Cologne,COL,124,Schalke 04,SCH,1,0,1.98992,0.337227,2021-05-22 13:30:00,0.8034,0.1563,0.0403
15444,True,123,Werder Bremen,WER,130,Borussia M.Gladbach,BMG,2,4,1.88004,1.99606,2021-05-22 13:30:00,0.3531,0.2372,0.4097
15445,True,133,VfB Stuttgart,STU,262,Arminia Bielefeld,ARM,0,2,0.844397,1.52995,2021-05-22 13:30:00,0.1628,0.2709,0.5663
