Dátum,Meccs-ID,Hazai-Csapat,Hazai-Gól,Vendég-Gól,Vendég csapat
2021-09-26 13:30:00,16202,(H) FC Rostov,1,2,(V) FK Akhmat,0.46297,1.95062,9.960,10.044,9.648,10.285,10.179,9.709,9.596,9.967,9.871
2021-10-03 16:00:00,16211,(H) Lokomotiv Moscow,1,2,(V) FC Rostov,0.911672,0.581649,10.912,9.648,10.339,10.710,9.709,10.167,10.367,9.871,10.287
2021-10-16 16:00:00,16219,(H) PFC Sochi,3,2,(V) FC Rostov,1.15456,1.74903,11.217,10.339,10.434,11.369,10.167,10.444,9.945,10.287,10.225
2021-10-23 13:30:00,16226,(H) FC Rostov,4,0,(V) Arsenal Tula,1.99075,0.178674,10.334,10.434,11.284,9.349,10.444,10.498,10.771,10.225,10.783
2021-10-30 13:30:00,16233,(H) Spartak Moscow,1,1,(V) FC Rostov,0.967262,0.895275,9.539,11.284,10.973,10.084,10.498,10.537,9.428,10.783,10.551
2021-11-07 13:30:00,16241,(H) FC Rostov,5,1,(V) Rubin Kazan,3.2861,0.684249,10.689,10.973,11.777,9.810,10.537,10.881,10.664,10.551,10.804
2021-11-21 11:00:00,16249,(H) FC Rostov,2,2,(V) FC Ufa,1.76156,2.41918,10.148,11.777,11.245,10.295,10.881,10.445,9.739,10.804,10.577
2021-11-27 13:30:00,16257,(H) FK Akhmat,2,0,(V) FC Rostov,0.387523,1.89459,10.672,11.245,10.727,10.931,10.445,10.315,9.764,10.577,10.376
2021-12-03 16:00:00,16264,(H) Zenit St. Petersburg,2,2,(V) FC Rostov,1.03126,1.86942,12.441,10.727,11.281,11.445,10.315,10.513,10.991,10.376,10.864
2021-12-11 16:00:00,16272,(H) FC Rostov,1,4,(V) Ural,1.45676,1.58906,10.944,11.281,10.322,10.801,10.513,10.427,10.202,10.864,9.857
Utolsó 10 mérkőzés szerzett góljai:,20:10,Utolsó 10 mérkőzés kapott góljai:,18:10
Meccsenkénti átlag szerzett gólok:,2.0,Meccsenkénti átlag kapott gólok:,1.8
